      #Energy        TDOS
     -16.17770       0.00000
     -16.15270       0.00000
     -16.12770       0.00000
     -16.10270       0.00000
     -16.07770       0.00000
     -16.05270       0.00000
     -16.02770       0.00000
     -16.00270       0.00000
     -15.97770       0.00000
     -15.95270       0.00000
     -15.92770       0.00000
     -15.90270       0.00000
     -15.87870       0.00000
     -15.85370       0.00000
     -15.82870       0.00000
     -15.80370       0.00000
     -15.77870       0.00000
     -15.75370       0.00000
     -15.72870       0.00000
     -15.70370       0.00000
     -15.67870       0.00000
     -15.65370       0.00000
     -15.62870       0.00000
     -15.60370       0.00000
     -15.57970       0.00000
     -15.55470       0.00000
     -15.52970       0.00000
     -15.50470       0.00000
     -15.47970       0.00000
     -15.45470       0.00000
     -15.42970       0.00000
     -15.40470       0.00000
     -15.37970       0.00000
     -15.35470       0.00000
     -15.32970       0.00000
     -15.30470       0.00000
     -15.28070       0.00000
     -15.25570       0.00000
     -15.23070       0.00000
     -15.20570       0.00000
     -15.18070       0.00000
     -15.15570       0.00000
     -15.13070       0.00000
     -15.10570       0.00000
     -15.08070       0.00000
     -15.05570       0.00000
     -15.03070       0.00000
     -15.00570       0.00000
     -14.98170       0.00000
     -14.95670       0.00000
     -14.93170       0.00000
     -14.90670       0.00000
     -14.88170       0.00000
     -14.85670       0.00000
     -14.83170       0.00000
     -14.80670       0.00000
     -14.78170       0.00000
     -14.75670       0.00000
     -14.73170       0.00000
     -14.70670       0.00000
     -14.68270       0.00000
     -14.65770       0.00000
     -14.63270       0.00000
     -14.60770       0.00000
     -14.58270       0.00000
     -14.55770       0.00000
     -14.53270       0.00000
     -14.50770       0.00000
     -14.48270       0.00000
     -14.45770       0.00000
     -14.43270       0.00000
     -14.40770       0.00000
     -14.38370       0.00000
     -14.35870       0.00000
     -14.33370       0.00000
     -14.30870       0.00000
     -14.28370       0.00000
     -14.25870       0.00000
     -14.23370       0.00000
     -14.20870       0.00000
     -14.18370       0.00000
     -14.15870       0.00000
     -14.13370       0.00000
     -14.10870       0.00000
     -14.08470       0.00000
     -14.05970       0.00000
     -14.03470       0.00000
     -14.00970       0.00000
     -13.98470       0.00000
     -13.95970       0.00000
     -13.93470       0.00000
     -13.90970       0.00000
     -13.88470       0.00000
     -13.85970       0.00000
     -13.83470       0.00000
     -13.80970       0.00000
     -13.78570       0.00000
     -13.76070       0.00000
     -13.73570       0.00000
     -13.71070       0.00000
     -13.68570       0.00000
     -13.66070       0.00000
     -13.63570       0.00000
     -13.61070       0.00000
     -13.58570       0.00000
     -13.56070       0.00000
     -13.53570       0.00000
     -13.51070       0.00000
     -13.48670       0.00000
     -13.46170       0.00000
     -13.43670       0.00000
     -13.41170       0.00000
     -13.38670       0.00000
     -13.36170       0.00000
     -13.33670       0.00000
     -13.31170       0.00000
     -13.28670       0.00000
     -13.26170       0.00000
     -13.23670       0.00000
     -13.21170       0.00000
     -13.18770       0.00000
     -13.16270       0.00000
     -13.13770       0.00000
     -13.11270       0.00000
     -13.08770       0.00000
     -13.06270       0.00000
     -13.03770       0.00000
     -13.01270       0.00000
     -12.98770       0.00000
     -12.96270       0.00000
     -12.93770       0.00000
     -12.91270       0.00000
     -12.88870       0.00000
     -12.86370       0.00000
     -12.83870       0.00000
     -12.81370       0.00000
     -12.78870       0.00000
     -12.76370       0.00000
     -12.73870       0.00000
     -12.71370       0.00000
     -12.68870       0.00000
     -12.66370       0.00000
     -12.63870       0.00000
     -12.61370       0.00000
     -12.58970       0.00000
     -12.56470       0.00000
     -12.53970       0.00000
     -12.51470       0.00000
     -12.48970       0.00000
     -12.46470       0.00000
     -12.43970       0.00000
     -12.41470       0.00000
     -12.38970       4.36900
     -12.36470      10.05000
     -12.33970      15.73000
     -12.31470      25.11000
     -12.29070      26.84000
     -12.26570      36.79000
     -12.24070      38.66000
     -12.21570      13.50000
     -12.19070      65.60000
     -12.16570       0.00000
     -12.14070       0.00000
     -12.11570      15.01000
     -12.09070      31.32000
     -12.06570      25.35000
     -12.04070      38.42000
     -12.01570      55.53000
     -11.99170      34.38000
     -11.96670      32.54000
     -11.94170      59.22000
     -11.91670      53.01000
     -11.89170      56.36000
     -11.86670      52.12000
     -11.84170      23.97000
     -11.81670      10.38000
     -11.79170      55.11000
     -11.76670      31.37000
     -11.74170      15.12000
     -11.71670       8.44500
     -11.69270      92.70000
     -11.66770      44.12000
     -11.64270      50.01000
     -11.61770      27.19000
     -11.59270      83.48000
     -11.56770      28.24000
     -11.54270      31.00000
     -11.51770      77.22000
     -11.49270      79.58000
     -11.46770      23.62000
     -11.44270      43.35000
     -11.41770      36.96000
     -11.39370      59.52000
     -11.36870      42.41000
     -11.34370      69.13000
     -11.31870      64.50000
     -11.29370      36.19000
     -11.26870     133.50000
     -11.24370      55.94000
     -11.21870      68.71000
     -11.19370      31.12000
     -11.16870      66.67000
     -11.14370      69.39000
     -11.11870      67.49000
     -11.09470      89.19000
     -11.06970      71.22000
     -11.04470      41.74000
     -11.01970      30.60000
     -10.99470      94.55000
     -10.96970      56.48000
     -10.94470      58.60000
     -10.91970     114.50000
     -10.89470     140.70000
     -10.86970      59.27000
     -10.84470      98.83000
     -10.81970      99.12000
     -10.79570      44.59000
     -10.77070      13.50000
     -10.74570       1.63100
     -10.72070     103.90000
     -10.69570       0.00000
     -10.67070      98.82000
     -10.64570     120.50000
     -10.62070     108.30000
     -10.59570     118.00000
     -10.57070     101.50000
     -10.54570     100.30000
     -10.52070     309.20000
     -10.49670     134.90000
     -10.47170     252.10000
     -10.44670     174.10000
     -10.42170     268.90000
     -10.39670     173.50000
     -10.37170     115.10000
     -10.34670     201.30000
     -10.32170       0.00000
     -10.29670      55.40000
     -10.27170      89.79000
     -10.24670      67.93000
     -10.22170     107.00000
     -10.19770      68.95000
     -10.17270     150.90000
     -10.14770       0.00000
     -10.12270       0.00000
     -10.09770       0.00000
     -10.07270       0.00000
     -10.04770       0.00000
     -10.02270       0.00000
      -9.99770       0.00000
      -9.97270       0.00000
      -9.94770       0.00000
      -9.92270       0.00000
      -9.89870       0.00000
      -9.87370       0.00000
      -9.84870       0.00000
      -9.82370       0.00000
      -9.79870       0.00000
      -9.77370       0.00000
      -9.74870       0.00000
      -9.72370       0.00000
      -9.69870       0.00000
      -9.67370       0.00000
      -9.64870       0.00000
      -9.62370       0.00000
      -9.59970       0.00000
      -9.57470       0.00000
      -9.54970       0.00000
      -9.52470       0.00000
      -9.49970       0.00000
      -9.47470       0.00000
      -9.44970       0.00000
      -9.42470       0.00000
      -9.39970       0.00000
      -9.37470       0.00000
      -9.34970       0.00000
      -9.32470       0.00000
      -9.30070       0.00000
      -9.27570       0.00000
      -9.25070       0.00000
      -9.22570       0.00000
      -9.20070      54.23000
      -9.17570      34.82000
      -9.15070       5.75000
      -9.12570      80.98000
      -9.10070      70.62000
      -9.07570      28.55000
      -9.05070      50.87000
      -9.02570     267.50000
      -9.00170     123.00000
      -8.97670      66.06000
      -8.95170      69.04000
      -8.92670      80.08000
      -8.90170      39.54000
      -8.87670      44.54000
      -8.85170      25.28000
      -8.82670      70.10000
      -8.80170      55.33000
      -8.77670      32.44000
      -8.75170      57.05000
      -8.72670      55.71000
      -8.70270      52.65000
      -8.67770      46.92000
      -8.65270      35.15000
      -8.62770      52.66000
      -8.60270     197.80000
      -8.57770       0.00000
      -8.55270      22.24000
      -8.52770      66.82000
      -8.50270     108.50000
      -8.47770      53.57000
      -8.45270      47.10000
      -8.42770      16.49000
      -8.40370     118.90000
      -8.37870      44.40000
      -8.35370     157.30000
      -8.32870      30.00000
      -8.30370      37.81000
      -8.27870      39.66000
      -8.25370      65.03000
      -8.22870      47.58000
      -8.20370      59.05000
      -8.17870      36.54000
      -8.15370      44.59000
      -8.12870      44.32000
      -8.10470      15.05000
      -8.07970       7.60300
      -8.05470      47.45000
      -8.02970      29.98000
      -8.00470     105.50000
      -7.97970      17.26000
      -7.95470      19.37000
      -7.92970      75.84000
      -7.90470      11.96000
      -7.87970       5.81800
      -7.85470      71.27000
      -7.82970      15.02000
      -7.80570      42.86000
      -7.78070      19.73000
      -7.75570      37.81000
      -7.73070      29.96000
      -7.70570      37.02000
      -7.68070      34.78000
      -7.65570      30.54000
      -7.63070      29.02000
      -7.60570      26.92000
      -7.58070      31.14000
      -7.55570       0.00000
      -7.53070       0.00000
      -7.50670      38.74000
      -7.48170      24.23000
      -7.45670      21.52000
      -7.43170      27.98000
      -7.40670      20.57000
      -7.38170      20.81000
      -7.35670      12.90000
      -7.33170       4.99800
      -7.30670       0.00000
      -7.28170       0.00000
      -7.25670       0.00000
      -7.23170       0.00000
      -7.20770      73.66000
      -7.18270       0.00000
      -7.15770       8.32200
      -7.13270      17.05000
      -7.10770      18.80000
      -7.08270      17.67000
      -7.05770      10.48000
      -7.03270      31.78000
      -7.00770      36.25000
      -6.98270      12.38000
      -6.95770       0.01831
      -6.93270       0.00000
      -6.90870       0.00000
      -6.88370       0.00000
      -6.85870       0.00000
      -6.83370       0.00000
      -6.80870       0.00000
      -6.78370       0.00000
      -6.75870       0.00000
      -6.73370       0.00000
      -6.70870       0.00000
      -6.68370       0.00000
      -6.65870       0.00000
      -6.63370       0.00000
      -6.60870       0.00000
      -6.58470       0.00000
      -6.55970       0.00000
      -6.53470       0.00000
      -6.50970       0.00000
      -6.48470       0.00000
      -6.45970       0.00000
      -6.43470       0.00000
      -6.40970       0.00000
      -6.38470       0.00000
      -6.35970       0.00000
      -6.33470       0.00000
      -6.30970       0.00000
      -6.28570       0.00000
      -6.26070       0.00000
      -6.23570       0.00000
      -6.21070       0.00000
      -6.18570       0.00000
      -6.16070       0.00000
      -6.13570       0.00000
      -6.11070       0.00000
      -6.08570       0.00000
      -6.06070       0.00000
      -6.03570       0.00000
      -6.01070       0.00000
      -5.98670       0.00000
      -5.96170       0.00000
      -5.93670       0.00000
      -5.91170       0.00000
      -5.88670       0.00000
      -5.86170       0.00000
      -5.83670       0.00000
      -5.81170       0.00000
      -5.78670       0.00000
      -5.76170       0.00000
      -5.73670       0.00000
      -5.71170       0.00000
      -5.68770       0.00000
      -5.66270       0.00000
      -5.63770       0.00000
      -5.61270       0.00000
      -5.58770       0.00000
      -5.56270       0.00000
      -5.53770       0.00000
      -5.51270       0.00000
      -5.48770       0.00000
      -5.46270       0.00000
      -5.43770       0.00000
      -5.41270       0.00000
      -5.38870       0.00000
      -5.36370       0.00000
      -5.33870       0.00000
      -5.31370       0.00000
      -5.28870       0.00000
      -5.26370       0.00000
      -5.23870       0.00000
      -5.21370       0.00000
      -5.18870       0.00000
      -5.16370       0.00000
      -5.13870       0.00000
      -5.11370       0.00000
      -5.08970       0.00000
      -5.06470       0.00000
      -5.03970       0.00000
      -5.01470       0.00000
      -4.98970       0.00000
      -4.96470       0.00000
      -4.93970       0.00000
      -4.91470       0.00000
      -4.88970       0.00000
      -4.86470       0.00000
      -4.83970       0.00000
      -4.81470       0.00000
      -4.79070       0.00000
      -4.76570       0.00000
      -4.74070      39.17000
      -4.71570      30.27000
      -4.69070      62.07000
      -4.66570      50.47000
      -4.64070      28.34000
      -4.61570      63.83000
      -4.59070      41.28000
      -4.56570      48.48000
      -4.54070      12.72000
      -4.51570      30.03000
      -4.49170      27.68000
      -4.46670      92.46000
      -4.44170      11.73000
      -4.41670      73.92000
      -4.39170      25.85000
      -4.36670      31.89000
      -4.34170      46.98000
      -4.31670       0.00000
      -4.29170      49.41000
      -4.26670       0.00000
      -4.24170      45.85000
      -4.21670      35.18000
      -4.19270      77.68000
      -4.16770      74.53000
      -4.14270      46.90000
      -4.11770      83.61000
      -4.09270      52.30000
      -4.06770      68.84000
      -4.04270      45.70000
      -4.01770     110.20000
      -3.99270      58.92000
      -3.96770      80.53000
      -3.94270      75.09000
      -3.91770     123.80000
      -3.89370     117.60000
      -3.86870      46.73000
      -3.84370      66.78000
      -3.81870      35.56000
      -3.79370      46.20000
      -3.76870     113.00000
      -3.74370      41.13000
      -3.71870     150.10000
      -3.69370      79.36000
      -3.66870      67.32000
      -3.64370      91.73000
      -3.61870      70.30000
      -3.59470      83.19000
      -3.56970     146.00000
      -3.54470      49.06000
      -3.51970     154.20000
      -3.49470     125.80000
      -3.46970     135.20000
      -3.44470      48.24000
      -3.41970      73.63000
      -3.39470     141.00000
      -3.36970      67.53000
      -3.34470     187.50000
      -3.31970     184.70000
      -3.29570      82.95000
      -3.27070     122.70000
      -3.24570      98.69000
      -3.22070     119.60000
      -3.19570     153.70000
      -3.17070      90.70000
      -3.14570     123.40000
      -3.12070      97.99000
      -3.09570       9.93100
      -3.07070     334.50000
      -3.04570      79.59000
      -3.02070     121.70000
      -2.99670     111.90000
      -2.97170      80.97000
      -2.94670     114.20000
      -2.92170     186.20000
      -2.89670     419.40000
      -2.87170     144.00000
      -2.84670     129.60000
      -2.82170     128.90000
      -2.79670      94.93000
      -2.77170     113.00000
      -2.74670     337.20000
      -2.72170     148.40000
      -2.69770     145.40000
      -2.67270      85.43000
      -2.64770      91.51000
      -2.62270      96.09000
      -2.59770     123.80000
      -2.57270     133.10000
      -2.54770     149.70000
      -2.52270     142.40000
      -2.49770     130.10000
      -2.47270     189.00000
      -2.44770      83.55000
      -2.42270     135.20000
      -2.39870     109.50000
      -2.37370      95.94000
      -2.34870     151.00000
      -2.32370      32.62000
      -2.29870     144.60000
      -2.27370      81.24000
      -2.24870     147.10000
      -2.22370     103.80000
      -2.19870      86.01000
      -2.17370      82.57000
      -2.14870     123.60000
      -2.12370      97.56000
      -2.09970      86.51000
      -2.07470     137.20000
      -2.04970      84.38000
      -2.02470      41.06000
      -1.99970     115.60000
      -1.97470      80.02000
      -1.94970      90.09000
      -1.92470      68.40000
      -1.89970      26.06000
      -1.87470     159.10000
      -1.84970     124.70000
      -1.82470     274.10000
      -1.80070     102.80000
      -1.77570     154.60000
      -1.75070      49.83000
      -1.72570      95.76000
      -1.70070     131.60000
      -1.67570     112.90000
      -1.65070      66.18000
      -1.62570     132.00000
      -1.60070     100.80000
      -1.57570      86.44000
      -1.55070     104.80000
      -1.52570     120.50000
      -1.50170      45.14000
      -1.47670     145.50000
      -1.45170      52.72000
      -1.42670     125.30000
      -1.40170     130.10000
      -1.37670     166.80000
      -1.35170     109.60000
      -1.32670     125.00000
      -1.30170     147.40000
      -1.27670     122.70000
      -1.25170     159.50000
      -1.22670     271.70000
      -1.20270     148.80000
      -1.17770     196.00000
      -1.15270     308.20000
      -1.12770     149.90000
      -1.10270      40.65000
      -1.07770     224.20000
      -1.05270     105.10000
      -1.02770      67.49000
      -1.00270     135.70000
      -0.97770     226.40000
      -0.95270      61.28000
      -0.92770     122.00000
      -0.90370     122.00000
      -0.87870     139.70000
      -0.85370     119.30000
      -0.82870     124.30000
      -0.80370     157.70000
      -0.77870     140.80000
      -0.75370     105.80000
      -0.72870     108.80000
      -0.70370     164.60000
      -0.67870     135.50000
      -0.65370     159.50000
      -0.62870     140.80000
      -0.60470     139.50000
      -0.57970     138.90000
      -0.55470     124.20000
      -0.52970     128.20000
      -0.50470     106.30000
      -0.47970      98.63000
      -0.45470     139.20000
      -0.42970      75.93000
      -0.40470     109.20000
      -0.37970     131.40000
      -0.35470     125.80000
      -0.32970      99.63000
      -0.30570     146.80000
      -0.28070     128.70000
      -0.25570      99.80000
      -0.23070     148.20000
      -0.20570      91.41000
      -0.18070     151.00000
      -0.15570      49.54000
      -0.13070      61.07000
      -0.10570      61.63000
      -0.08070      32.66000
      -0.05570      79.98000
      -0.03070      42.91000
      -0.00670       0.00000
       0.01830       0.00000
       0.04330       0.00000
       0.06830       0.00000
       0.09330       0.00000
       0.11830       0.00000
       0.14330       0.00000
       0.16830       0.00000
       0.19330       0.00000
       0.21830       0.00000
       0.24330       0.00000
       0.26830       0.00000
       0.29230       0.00000
       0.31730       0.00000
       0.34230       0.00000
       0.36730       0.00000
       0.39230       0.00000
       0.41730       0.00000
       0.44230       0.00000
       0.46730       0.00000
       0.49230       0.00000
       0.51730       0.00000
       0.54230       0.00000
       0.56730       0.00000
       0.59130       0.00000
       0.61630       0.00000
       0.64130      19.00000
       0.66630      41.83000
       0.69130      28.56000
       0.71630      50.49000
       0.74130       9.39300
       0.76630      57.18000
       0.79130       0.00000
       0.81630      67.50000
       0.84130       0.00000
       0.86630      64.81000
       0.89030      17.83000
       0.91530      75.08000
       0.94030      22.44000
       0.96530      62.00000
       0.99030      53.53000
       1.01530      56.92000
       1.04030      54.54000
       1.06530      30.23000
       1.09030      31.06000
       1.11530      18.61000
       1.14030     133.60000
       1.16530      24.81000
       1.18930     130.60000
       1.21430      77.12000
       1.23930      61.36000
       1.26430     126.20000
       1.28930      85.20000
       1.31430     130.70000
       1.33930      65.31000
       1.36430      23.06000
       1.38930      58.42000
       1.41430      45.02000
       1.43930     109.00000
       1.46430      36.15000
       1.48830     130.80000
       1.51330      83.27000
       1.53830      51.52000
       1.56330      65.27000
       1.58830      97.94000
       1.61330      94.17000
       1.63830     141.50000
       1.66330      81.76000
       1.68830     132.00000
       1.71330     159.80000
       1.73830      69.42000
       1.76330     202.40000
       1.78730     102.00000
       1.81230      69.70000
       1.83730     312.50000
       1.86230      81.76000
       1.88730      55.86000
       1.91230      70.41000
       1.93730      85.10000
       1.96230     310.90000
       1.98730      74.33000
       2.01230     333.90000
       2.03730     118.50000
       2.06230      74.97000
       2.08630     279.10000
       2.11130       0.00000
       2.13630     125.20000
       2.16130     107.70000
       2.18630     166.80000
       2.21130     100.60000
       2.23630     116.50000
       2.26130      72.38000
       2.28630     136.50000
       2.31130     141.90000
       2.33630      76.66000
       2.36130     142.30000
       2.38530     104.90000
       2.41030       0.00000
       2.43530       0.00000
       2.46030       0.00000
       2.48530       0.00000
       2.51030       0.00000
       2.53530       0.00000
       2.56030       0.00000
       2.58530       0.00000
       2.61030       0.00000
       2.63530       0.00000
       2.66030       0.00000
       2.68430       0.00000
       2.70930       0.00000
       2.73430       0.00000
       2.75930       0.00000
       2.78430       0.00000
       2.80930       0.00000
       2.83430       0.00000
       2.85930       0.00000
       2.88430       0.00000
       2.90930       0.00000
       2.93430       0.00000
       2.95930       0.00000
       2.98330       0.00000
       3.00830       0.00000
       3.03330       0.00000
       3.05830       0.00000
       3.08330       0.00000
       3.10830       0.00000
       3.13330       0.00000
       3.15830       0.00000
       3.18330       0.00000
       3.20830       0.00000
       3.23330       0.00000
       3.25830       0.00000
       3.28230       0.00000
       3.30730       0.00000
       3.33230       0.00000
       3.35730       0.00000
       3.38230       0.00000
       3.40730       0.00000
       3.43230       0.00000
       3.45730       0.00000
       3.48230       0.00000
       3.50730       0.00000
       3.53230       0.00000
       3.55730       0.00000
       3.58130       0.00000
       3.60630       0.00000
       3.63130       0.00000
       3.65630       0.00000
       3.68130       0.00000
       3.70630       0.00000
       3.73130       0.00000
       3.75630       0.00000
       3.78130       0.00000
       3.80630       0.00000
       3.83130       0.00000
       3.85630       0.00000
       3.88030       0.00000
       3.90530       0.00000
       3.93030       0.00000
       3.95530       0.00000
       3.98030       0.00000
       4.00530       0.00000
       4.03030       0.00000
       4.05530       0.00000
       4.08030       0.00000
       4.10530       0.00000
       4.13030       0.00000
       4.15530       0.00000
       4.17930       0.00000
       4.20430       0.00000
       4.22930       0.00000
       4.25430       0.00000
       4.27930       0.00000
       4.30430       0.00000
       4.32930       0.00000
       4.35430       0.00000
       4.37930       0.00000
       4.40430       0.00000
       4.42930       0.00000
       4.45430       0.00000
       4.47830       0.00000
       4.50330       0.00000
       4.52830       0.00000
       4.55330       0.00000
       4.57830       0.00000
       4.60330       0.00000
       4.62830       0.00000
       4.65330       0.00000
